review_id,customer_id,product_id,rating,comment,review_date
3138,138,4,5,Absolutely love it! Exceeded my expectations.,2023-07-13
3139,361,974,2,Very disappointed with this purchase.,2023-10-27
3140,459,155,4,Absolutely love it! Exceeded my expectations.,2023-06-04
3141,542,228,5,Absolutely love it! Exceeded my expectations.,2023-06-27
3142,414,429,4,Highly recommend! Excellent quality.,2023-04-10
3143,511,674,3,"Works as expected, nothing special though.",2023-03-04
3144,3,883,5,Highly recommend! Excellent quality.,2023-01-16
3145,541,289,5,Perfect in every way. Worth every penny!,2023-09-10
3146,332,256,5,Absolutely love it! Exceeded my expectations.,2023-04-18
3147,74,827,5,Highly recommend! Excellent quality.,2023-06-16
3148,83,941,4,Highly recommend! Excellent quality.,2023-06-28
3149,57,905,3,"Good product overall, but has some minor issues.",2023-08-30
3150,317,219,3,"Works as expected, nothing special though.",2023-07-25
3151,80,619,5,Absolutely love it! Exceeded my expectations.,2023-06-16
3152,215,102,4,Perfect in every way. Worth every penny!,2023-09-19
3153,281,364,5,Absolutely love it! Exceeded my expectations.,2023-03-29
3154,63,506,4,Perfect in every way. Worth every penny!,2023-11-03
3155,507,537,3,"Works as expected, nothing special though.",2023-02-28
3156,26,169,2,Poor quality and doesn't work as described.,2023-09-02
3157,352,1058,5,Perfect in every way. Worth every penny!,2023-08-03
3158,128,364,5,Highly recommend! Excellent quality.,2023-05-12
3159,303,655,5,Perfect in every way. Worth every penny!,2023-10-26
3160,362,426,3,"Works as expected, nothing special though.",2023-05-20
3161,331,83,4,Highly recommend! Excellent quality.,2023-05-15
3162,434,138,3,"Good product overall, but has some minor issues.",2023-07-19
3163,369,875,4,Highly recommend! Excellent quality.,2023-03-27
3164,478,201,5,Absolutely love it! Exceeded my expectations.,2023-11-20
3165,415,553,5,Highly recommend! Excellent quality.,2023-02-11
3166,38,275,3,"Good product overall, but has some minor issues.",2023-09-16
3167,541,335,3,"Works as expected, nothing special though.",2023-09-04
3168,189,26,5,Absolutely love it! Exceeded my expectations.,2023-02-22
3169,165,896,3,"Works as expected, nothing special though.",2023-04-05
3170,216,729,5,Perfect in every way. Worth every penny!,2023-09-11
3171,214,501,5,Absolutely love it! Exceeded my expectations.,2023-07-11
3172,415,446,3,"Works as expected, nothing special though.",2023-05-10
3173,330,151,3,"Works as expected, nothing special though.",2023-03-14
3174,228,288,2,Poor quality and doesn't work as described.,2023-07-16
3175,528,171,5,Perfect in every way. Worth every penny!,2023-08-16
3176,227,765,5,Absolutely love it! Exceeded my expectations.,2023-10-04
3177,364,458,3,"Works as expected, nothing special though.",2023-01-13
3178,27,896,3,"Works as expected, nothing special though.",2023-05-25
3179,379,51,4,Perfect in every way. Worth every penny!,2023-03-25
3180,466,223,1,Poor quality and doesn't work as described.,2023-12-23
3181,411,42,3,"Good product overall, but has some minor issues.",2023-10-25
3182,348,739,4,Perfect in every way. Worth every penny!,2023-09-17
3183,513,970,3,"Good product overall, but has some minor issues.",2023-06-20
3184,210,1079,3,"Works as expected, nothing special though.",2023-02-21
3185,379,510,3,"Works as expected, nothing special though.",2023-09-12
3186,383,734,3,"Good product overall, but has some minor issues.",2023-01-12
3187,296,992,4,Perfect in every way. Worth every penny!,2023-08-31
3188,282,796,5,Perfect in every way. Worth every penny!,2023-12-19
3189,316,629,4,Highly recommend! Excellent quality.,2023-01-23
3190,15,430,1,Very disappointed with this purchase.,2023-02-20
3191,175,997,3,"Good product overall, but has some minor issues.",2023-06-01
3192,412,1011,3,"Good product overall, but has some minor issues.",2023-01-10
3193,476,693,4,Highly recommend! Excellent quality.,2023-05-21
3194,37,697,4,Absolutely love it! Exceeded my expectations.,2023-07-13
3195,16,726,3,"Works as expected, nothing special though.",2023-12-11
3196,308,983,4,Highly recommend! Excellent quality.,2023-09-28
3197,287,241,5,Highly recommend! Excellent quality.,2023-05-11
3198,517,375,5,Highly recommend! Excellent quality.,2023-10-01
3199,201,851,4,Perfect in every way. Worth every penny!,2023-07-10
3200,398,672,2,Poor quality and doesn't work as described.,2023-12-25
3201,203,24,5,Perfect in every way. Worth every penny!,2023-09-27
3202,222,1061,3,"Good product overall, but has some minor issues.",2023-02-01
3203,25,517,3,"Works as expected, nothing special though.",2023-04-29
3204,142,608,2,Very disappointed with this purchase.,2023-03-19
3205,138,34,4,Highly recommend! Excellent quality.,2023-01-19
3206,261,794,2,Poor quality and doesn't work as described.,2023-11-09
3207,151,756,5,Absolutely love it! Exceeded my expectations.,2023-11-07
3208,299,222,4,Highly recommend! Excellent quality.,2023-02-25
3209,494,371,3,"Good product overall, but has some minor issues.",2023-12-24
3210,78,506,2,Poor quality and doesn't work as described.,2023-11-19
3211,173,240,4,Highly recommend! Excellent quality.,2023-10-08
3212,326,875,5,Highly recommend! Excellent quality.,2023-01-28
3213,28,1000,2,Poor quality and doesn't work as described.,2023-04-19
3214,325,626,3,"Works as expected, nothing special though.",2023-02-25
3215,147,415,3,"Works as expected, nothing special though.",2023-09-01
3216,305,361,4,Perfect in every way. Worth every penny!,2023-05-20
3217,332,915,3,"Works as expected, nothing special though.",2023-10-20
3218,417,890,4,Absolutely love it! Exceeded my expectations.,2023-10-10
3219,184,73,3,"Works as expected, nothing special though.",2023-08-15
3220,430,185,4,Perfect in every way. Worth every penny!,2023-12-12
3221,387,350,5,Absolutely love it! Exceeded my expectations.,2023-06-11
3222,446,700,5,Perfect in every way. Worth every penny!,2023-02-07
3223,345,612,5,Highly recommend! Excellent quality.,2023-03-01
3224,170,1052,4,Absolutely love it! Exceeded my expectations.,2023-06-07
3225,337,1011,1,Very disappointed with this purchase.,2023-03-12
3226,406,402,5,Absolutely love it! Exceeded my expectations.,2023-08-18
3227,511,846,3,"Good product overall, but has some minor issues.",2023-11-16
3228,388,21,4,Highly recommend! Excellent quality.,2023-11-06
3229,250,543,4,Highly recommend! Excellent quality.,2023-09-14
3230,320,21,2,Very disappointed with this purchase.,2023-03-25
3231,12,89,3,"Works as expected, nothing special though.",2023-10-30
3232,19,558,2,Very disappointed with this purchase.,2023-06-05
3233,78,259,5,Highly recommend! Excellent quality.,2023-10-12
3234,1,644,3,"Good product overall, but has some minor issues.",2023-10-31
3235,368,451,5,Absolutely love it! Exceeded my expectations.,2023-07-31
3236,74,860,2,Poor quality and doesn't work as described.,2023-11-23
3237,314,1096,3,"Good product overall, but has some minor issues.",2023-04-16
3238,207,1027,4,Absolutely love it! Exceeded my expectations.,2023-10-11
3239,479,989,4,Highly recommend! Excellent quality.,2023-01-03
3240,359,275,3,"Good product overall, but has some minor issues.",2023-03-22
3241,322,967,4,Highly recommend! Excellent quality.,2023-08-29
3242,245,226,2,Very disappointed with this purchase.,2023-05-23
3243,133,696,4,Highly recommend! Excellent quality.,2023-07-24
3244,237,49,4,Highly recommend! Excellent quality.,2023-04-10
3245,432,851,4,Absolutely love it! Exceeded my expectations.,2023-09-21
3246,174,837,4,Perfect in every way. Worth every penny!,2023-04-11
3247,19,11,5,Absolutely love it! Exceeded my expectations.,2023-05-15
3248,309,455,5,Absolutely love it! Exceeded my expectations.,2023-04-02
3249,200,123,4,Highly recommend! Excellent quality.,2023-02-28
3250,24,478,4,Absolutely love it! Exceeded my expectations.,2023-05-14
3251,266,120,3,"Good product overall, but has some minor issues.",2023-03-22
3252,543,908,3,"Good product overall, but has some minor issues.",2023-07-03
3253,40,38,3,"Works as expected, nothing special though.",2023-04-17
3254,7,90,5,Absolutely love it! Exceeded my expectations.,2023-11-21
3255,16,609,1,Very disappointed with this purchase.,2023-02-08
3256,194,235,3,"Works as expected, nothing special though.",2023-01-30
3257,331,37,3,"Good product overall, but has some minor issues.",2023-10-23
3258,76,670,4,Absolutely love it! Exceeded my expectations.,2023-08-15
3259,275,384,4,Absolutely love it! Exceeded my expectations.,2023-01-09
3260,446,48,5,Perfect in every way. Worth every penny!,2023-01-06
3261,409,307,4,Highly recommend! Excellent quality.,2023-05-16
3262,81,479,3,"Good product overall, but has some minor issues.",2023-11-18
3263,118,23,3,"Good product overall, but has some minor issues.",2023-02-05
3264,194,456,5,Highly recommend! Excellent quality.,2023-11-25
3265,23,728,4,Absolutely love it! Exceeded my expectations.,2023-09-12
3266,216,1085,4,Perfect in every way. Worth every penny!,2023-09-09
3267,205,193,3,"Good product overall, but has some minor issues.",2023-07-05
3268,248,107,3,"Good product overall, but has some minor issues.",2023-06-13
3269,416,823,4,Highly recommend! Excellent quality.,2023-06-04
3270,403,1060,5,Absolutely love it! Exceeded my expectations.,2023-12-31
3271,91,1038,3,"Good product overall, but has some minor issues.",2023-04-19
3272,369,224,2,Very disappointed with this purchase.,2023-09-21
3273,501,1095,4,Highly recommend! Excellent quality.,2023-09-18
3274,491,123,5,Highly recommend! Excellent quality.,2023-05-06
3275,189,826,3,"Good product overall, but has some minor issues.",2023-12-17
3276,474,937,3,"Works as expected, nothing special though.",2023-02-26
3277,309,611,5,Absolutely love it! Exceeded my expectations.,2023-11-17
3278,185,448,5,Perfect in every way. Worth every penny!,2023-01-19
3279,89,349,4,Highly recommend! Excellent quality.,2023-03-15
3280,248,887,2,Very disappointed with this purchase.,2023-12-09
3281,494,1073,3,"Works as expected, nothing special though.",2023-06-06
3282,515,195,3,"Works as expected, nothing special though.",2023-10-12
3283,403,407,3,"Works as expected, nothing special though.",2023-02-24
3284,44,927,4,Highly recommend! Excellent quality.,2023-09-23
3285,303,31,5,Highly recommend! Excellent quality.,2023-10-12
3286,27,835,3,"Works as expected, nothing special though.",2023-07-07
3287,139,1080,3,"Good product overall, but has some minor issues.",2023-05-19
3288,454,30,2,Poor quality and doesn't work as described.,2023-02-25
3289,113,357,3,"Good product overall, but has some minor issues.",2023-12-08
3290,103,53,2,Very disappointed with this purchase.,2023-03-24
3291,418,727,3,"Works as expected, nothing special though.",2023-12-17
3292,247,17,3,"Works as expected, nothing special though.",2023-09-27
3293,156,117,3,"Works as expected, nothing special though.",2023-03-26
3294,445,542,4,Highly recommend! Excellent quality.,2023-03-26
3295,289,300,3,"Good product overall, but has some minor issues.",2023-12-08
3296,100,644,4,Highly recommend! Excellent quality.,2023-01-25
3297,538,75,2,Poor quality and doesn't work as described.,2023-05-29
3298,84,613,4,Perfect in every way. Worth every penny!,2023-01-19
3299,351,130,3,"Works as expected, nothing special though.",2023-02-19
3300,436,622,3,"Works as expected, nothing special though.",2023-02-05
3301,302,875,5,Absolutely love it! Exceeded my expectations.,2023-11-27
3302,378,432,5,Highly recommend! Excellent quality.,2023-12-15
3303,23,27,5,Absolutely love it! Exceeded my expectations.,2023-01-18
3304,225,329,3,"Good product overall, but has some minor issues.",2023-12-11
3305,233,424,4,Perfect in every way. Worth every penny!,2023-08-30
3306,440,814,4,Absolutely love it! Exceeded my expectations.,2023-06-14
3307,535,149,4,Highly recommend! Excellent quality.,2023-04-15
3308,264,628,3,"Works as expected, nothing special though.",2023-05-18
3309,237,448,4,Highly recommend! Excellent quality.,2023-06-21
3310,318,986,2,Poor quality and doesn't work as described.,2023-11-09
3311,478,772,1,Very disappointed with this purchase.,2023-07-24
3312,229,295,3,"Good product overall, but has some minor issues.",2023-12-29
3313,246,190,3,"Works as expected, nothing special though.",2023-03-02
3314,242,408,4,Perfect in every way. Worth every penny!,2023-09-24
3315,82,762,5,Perfect in every way. Worth every penny!,2023-12-30
3316,17,446,3,"Works as expected, nothing special though.",2023-02-02
3317,538,867,3,"Good product overall, but has some minor issues.",2023-12-17
3318,479,146,4,Perfect in every way. Worth every penny!,2023-10-09
3319,232,723,4,Absolutely love it! Exceeded my expectations.,2023-03-24
3320,171,495,3,"Good product overall, but has some minor issues.",2023-09-17
3321,479,364,5,Perfect in every way. Worth every penny!,2023-02-03
3322,533,1016,4,Highly recommend! Excellent quality.,2023-03-10
3323,474,318,5,Highly recommend! Excellent quality.,2023-12-31
3324,65,185,2,Very disappointed with this purchase.,2023-07-31
3325,355,60,4,Perfect in every way. Worth every penny!,2023-10-29
3326,181,211,4,Highly recommend! Excellent quality.,2023-10-15
3327,231,358,3,"Works as expected, nothing special though.",2023-07-22
3328,112,1039,3,"Good product overall, but has some minor issues.",2023-07-02
3329,238,927,1,Poor quality and doesn't work as described.,2023-06-29
3330,22,505,5,Perfect in every way. Worth every penny!,2023-12-12
3331,494,1022,3,"Good product overall, but has some minor issues.",2023-06-07
3332,434,375,4,Highly recommend! Excellent quality.,2023-09-24
3333,57,405,3,"Works as expected, nothing special though.",2023-08-22
3334,492,559,4,Highly recommend! Excellent quality.,2023-03-02
3335,79,654,5,Absolutely love it! Exceeded my expectations.,2023-07-21
3336,95,603,4,Perfect in every way. Worth every penny!,2023-02-28
3337,65,953,3,"Works as expected, nothing special though.",2023-03-12
3338,428,783,5,Absolutely love it! Exceeded my expectations.,2023-05-18
3339,239,738,4,Perfect in every way. Worth every penny!,2023-09-29
3340,145,879,3,"Good product overall, but has some minor issues.",2023-10-10
3341,464,872,4,Absolutely love it! Exceeded my expectations.,2023-07-01
3342,111,369,4,Highly recommend! Excellent quality.,2023-02-18
3343,371,802,3,"Works as expected, nothing special though.",2023-02-14
3344,171,708,3,"Works as expected, nothing special though.",2023-07-05
3345,35,944,5,Absolutely love it! Exceeded my expectations.,2023-09-18
3346,315,941,2,Very disappointed with this purchase.,2023-07-05
3347,369,511,3,"Good product overall, but has some minor issues.",2023-07-19
3348,332,215,4,Absolutely love it! Exceeded my expectations.,2023-07-26
3349,121,344,3,"Works as expected, nothing special though.",2023-10-27
3350,481,961,2,Poor quality and doesn't work as described.,2023-04-15
